"","year","month","carrier_name","total_delay","delay_carrier","delay_weather","delay_nas","delay_security","delay_late"
"339",2005,1,"Atlantic Southeast Airlines",2624.71074380165,969,502,760,2,392
"340",2005,1,"Comair Inc.",3679.87288135593,1768,961,835,8,108
"341",2005,1,"Continental Air Lines Inc.",2864.15189873418,607,131,1560,24,542
"342",2005,1,"Delta Air Lines Inc.",5375,1643,237,2101,3,1390
"343",2005,1,"ExpressJet Airlines Inc.",3502.73214285714,596,160,1613,6,1128
"344",2005,1,"Hawaiian Airlines Inc.",930.384615384615,721,27,27,12,143
"345",2005,1,"Independence Air",3898.725,480,56,903,1,2458
"346",2005,1,"JetBlue Airways",5683.07407407407,1394,194,1531,45,2518
"347",2005,1,"Northwest Airlines Inc.",4362.46153846154,1459,390,1698,4,811
"348",2005,1,"SkyWest Airlines Inc.",4225.09917355372,1618,701,932,8,967
"349",2005,1,"Southwest Airlines Co.",15304.5333333333,2740,678,2538,44,9304
"350",2005,1,"United Air Lines Inc.",8925.0843373494,2211,277,3027,2,3409
"351",2005,1,"US Airways Inc.",8401.49180327869,2053,205,2887,0,3257
"352",2005,2,"AirTran Airways Corporation",5753.11904761905,713,32,2460,0,2549
"353",2005,2,"Alaska Airlines Inc.",3421.33333333333,1387,49,465,12,1508
"354",2005,2,"America West Airlines Inc.",2952.82352941176,903,24,1053,6,968
"355",2005,2,"American Airlines Inc.",5463.25,1625,260,2086,5,1487
"356",2005,2,"American Eagle Airlines Inc.",3340.54807692308,915,137,1084,1,1202
"357",2005,2,"ATA Airlines d/b/a ATA",1471.13043478261,326,12,670,7,455
"358",2005,2,"Atlantic Southeast Airlines",3219.76576576577,1083,608,1136,1,391
"359",2005,2,"Comair Inc.",2142.79279279279,993,505,598,13,35
"360",2005,2,"Continental Air Lines Inc.",3239.25675675676,651,128,1685,5,771
"361",2005,2,"Delta Air Lines Inc.",5159.30841121495,1195,92,2433,0,1440
"362",2005,2,"ExpressJet Airlines Inc.",2751.34821428571,412,170,1272,3,894
"363",2005,2,"Hawaiian Airlines Inc.",399.692307692308,262,6,20,1,111
"364",2005,2,"Independence Air",2912.35,572,30,918,1,1392
"365",2005,2,"JetBlue Airways",3305.74074074074,689,39,1245,26,1307
"366",2005,2,"Northwest Airlines Inc.",3371.45299145299,1238,377,1192,2,563
"367",2005,2,"SkyWest Airlines Inc.",2300.48739495798,1175,197,573,8,347
"368",2005,2,"Southwest Airlines Co.",11934.7166666667,1999,449,2073,26,7388
"369",2005,2,"United Air Lines Inc.",4513.44578313253,1142,71,1661,0,1640
"370",2005,2,"US Airways Inc.",6660.03174603175,1874,163,2139,0,2484
"371",2005,3,"AirTran Airways Corporation",8829.02380952381,1071,44,3048,0,4667
"372",2005,3,"Alaska Airlines Inc.",3995.84444444444,1728,35,437,23,1772
"373",2005,3,"American Airlines Inc.",7698.83333333333,2073,488,2735,12,2392
"374",2005,3,"American Eagle Airlines Inc.",3765.06730769231,1096,152,1130,4,1382
"375",2005,3,"ATA Airlines d/b/a ATA",2010.36363636364,388,13,972,10,626
"376",2005,3,"Atlantic Southeast Airlines",3056.48245614035,1121,583,1030,9,314
"377",2005,3,"Comair Inc.",2529.04424778761,966,636,690,80,157
"378",2005,3,"Continental Air Lines Inc.",4744.67532467533,894,177,2503,12,1158
"379",2005,3,"Delta Air Lines Inc.",7474.69444444444,1696,214,2980,19,2565
"380",2005,3,"ExpressJet Airlines Inc.",3288.7610619469,503,137,1569,4,1076
"381",2005,3,"Hawaiian Airlines Inc.",1189.61538461538,682,3,117,11,376
"382",2005,3,"Independence Air",3495.0243902439,736,58,1041,3,1658
"383",2005,3,"JetBlue Airways",6189.53571428571,1086,242,2074,41,2746
"384",2005,3,"Northwest Airlines Inc.",4160.32173913044,1586,469,1274,4,827
"385",2005,3,"SkyWest Airlines Inc.",2615.05833333333,1337,137,735,6,399
"386",2005,3,"Southwest Airlines Co.",12466.1666666667,2457,455,1982,50,7522
"387",2005,3,"United Air Lines Inc.",5327.92771084337,1410,102,1828,1,1987
"388",2005,3,"US Airways Inc.",9275.57142857143,2619,153,2554,0,3949
"389",2005,4,"AirTran Airways Corporation",4724.90909090909,746,44,1373,0,2561
"390",2005,4,"Alaska Airlines Inc.",3335.77777777778,1515,17,325,16,1463
"391",2005,4,"America West Airlines Inc.",1820.19607843137,788,18,572,13,429
"392",2005,4,"American Airlines Inc.",4783.16666666667,1480,251,1547,9,1496
"393",2005,4,"American Eagle Airlines Inc.",3063.85576923077,1015,163,763,9,1114
"394",2005,4,"ATA Airlines d/b/a ATA",820.909090909091,235,37,387,2,159
"395",2005,4,"Atlantic Southeast Airlines",2477.42105263158,991,557,662,3,265
"396",2005,4,"Comair Inc.",1635.25,800,348,451,6,31
"397",2005,4,"Continental Air Lines Inc.",2800.03703703704,609,131,1411,8,641
"398",2005,4,"Delta Air Lines Inc.",4395.87037037037,1169,152,1692,4,1379
"399",2005,4,"ExpressJet Airlines Inc.",2422.30357142857,397,117,1180,3,725
"400",2005,4,"Hawaiian Airlines Inc.",657.538461538462,451,0,4,4,199
"401",2005,4,"Independence Air",2312.52380952381,400,88,714,4,1107
"402",2005,4,"JetBlue Airways",4143.88888888889,662,146,1504,14,1817
"403",2005,4,"Northwest Airlines Inc.",2317.25210084034,1041,162,712,4,398
"404",2005,4,"SkyWest Airlines Inc.",1629.27777777778,950,96,267,3,313
"405",2005,4,"Southwest Airlines Co.",6478.7,1489,128,1083,28,3751
"406",2005,4,"United Air Lines Inc.",2962.60714285714,880,71,921,0,1091
"407",2005,4,"US Airways Inc.",4766.52380952381,1415,80,1423,0,1849
"408",2005,5,"AirTran Airways Corporation",3652.55555555556,609,17,1170,0,1857
"409",2005,5,"Alaska Airlines Inc.",6222.51111111111,2717,20,748,18,2718
"410",2005,5,"America West Airlines Inc.",1976.44,813,28,483,5,647
"411",2005,5,"American Airlines Inc.",6340.26582278481,1635,470,2033,7,2195
"412",2005,5,"American Eagle Airlines Inc.",3945.53465346535,1109,212,1124,1,1500
"413",2005,5,"ATA Airlines d/b/a ATA",991.888888888889,232,5,569,1,184
"414",2005,5,"Atlantic Southeast Airlines",2199.84482758621,995,411,558,1,235
"415",2005,5,"Comair Inc.",1434.17857142857,550,433,433,2,16
"416",2005,5,"Delta Air Lines Inc.",3726.42857142857,1145,74,1373,1,1133
"417",2005,5,"ExpressJet Airlines Inc.",2416.83928571429,392,145,1143,5,732
"418",2005,5,"Frontier Airlines Inc.",1159.47222222222,389,58,260,0,452
"419",2005,5,"Hawaiian Airlines Inc.",439.230769230769,363,0,14,1,62
"420",2005,5,"Independence Air",2556.73913043478,419,68,891,5,1174
"421",2005,5,"JetBlue Airways",1903.03448275862,369,21,805,8,699
"422",2005,5,"Northwest Airlines Inc.",2232.03389830508,1032,163,703,2,332
"423",2005,5,"SkyWest Airlines Inc.",1765.52845528455,931,80,508,2,245
"424",2005,5,"Southwest Airlines Co.",7582.56666666667,1788,212,1067,20,4496
"425",2005,5,"United Air Lines Inc.",5459.82278481013,1434,100,1687,0,2239
"426",2005,5,"US Airways Inc.",3713.96875,940,131,1321,0,1322
"427",2005,6,"AirTran Airways Corporation",7516.15217391304,982,42,2762,0,3731
"428",2005,6,"Alaska Airlines Inc.",8263.84782608696,3305,88,926,48,3897
"429",2005,6,"America West Airlines Inc.",2583.13725490196,1005,35,786,5,752
"430",2005,6,"American Airlines Inc.",10752.012195122,2681,724,3519,12,3815
"431",2005,6,"American Eagle Airlines Inc.",5019.01904761905,1351,150,1514,0,2003
"432",2005,6,"ATA Airlines d/b/a ATA",2229.35,331,7,1112,5,776
"433",2005,6,"Atlantic Southeast Airlines",3277.43965517241,1243,599,1052,5,379
"434",2005,6,"Comair Inc.",2433.91818181818,827,823,761,1,22
"435",2005,6,"Continental Air Lines Inc.",3941.74683544304,711,163,2161,9,897
"436",2005,6,"Delta Air Lines Inc.",6611.59615384615,1683,120,2794,3,2012
"437",2005,6,"ExpressJet Airlines Inc.",3636.27826086957,536,151,1716,7,1226
"438",2005,6,"Frontier Airlines Inc.",1418.55263157895,323,138,389,0,569
"439",2005,6,"Hawaiian Airlines Inc.",766.615384615385,523,0,42,0,202
"440",2005,6,"Independence Air",5215.55555555556,636,94,1707,4,2776
"441",2005,6,"JetBlue Airways",4850.63333333333,762,173,1926,7,1982
"442",2005,6,"Northwest Airlines Inc.",5142.4224137931,1989,589,1502,3,1059
"443",2005,6,"Southwest Airlines Co.",13147.5833333333,2522,666,2034,49,7876
"444",2005,6,"United Air Lines Inc.",9010.65,2325,299,2510,0,3877
"445",2005,6,"US Airways Inc.",9094.22222222222,1821,563,3000,0,3710
"446",2005,7,"AirTran Airways Corporation",11599.1086956522,1117,74,4209,0,6199
"447",2005,7,"Alaska Airlines Inc.",5523.76086956522,2414,38,621,37,2414
"448",2005,7,"America West Airlines Inc.",3622.25,1521,53,956,28,1064
"449",2005,7,"American Airlines Inc.",15632.0975609756,3525,1286,4665,9,6147
"450",2005,7,"American Eagle Airlines Inc.",6894.67619047619,1484,489,2050,4,2868
"451",2005,7,"ATA Airlines d/b/a ATA",3109.6,490,10,1491,13,1106
"452",2005,7,"Atlantic Southeast Airlines",4541.76724137931,1409,985,1699,2,447
"453",2005,7,"Comair Inc.",3189.06481481481,1066,980,1084,4,55
"454",2005,7,"Continental Air Lines Inc.",7204.69863013699,1294,499,3198,13,2201
"455",2005,7,"Delta Air Lines Inc.",10869.7019230769,2682,331,4106,8,3743
"456",2005,7,"ExpressJet Airlines Inc.",6121.9649122807,871,395,2546,6,2303
"457",2005,7,"Frontier Airlines Inc.",1527.94736842105,456,52,396,1,623
"458",2005,7,"Hawaiian Airlines Inc.",680.076923076923,476,12,37,1,153
"459",2005,7,"Independence Air",5876.62222222222,772,102,1929,8,3066
"460",2005,7,"JetBlue Airways",7087.8,1187,186,2330,30,3355
"461",2005,7,"Northwest Airlines Inc.",6008.36283185841,2564,682,1414,6,1342
"462",2005,7,"Southwest Airlines Co.",18394.6166666667,3302,1002,2714,57,11320
"463",2005,7,"United Air Lines Inc.",8785.925,2302,245,2572,1,3666
"464",2005,7,"US Airways Inc.",10986.5079365079,2227,643,3316,0,4801
"465",2005,8,"AirTran Airways Corporation",8771.02173913043,1082,97,3155,0,4436
"466",2005,8,"Alaska Airlines Inc.",5038.66666666667,2085,108,594,36,2215
"467",2005,8,"America West Airlines Inc.",2622.69230769231,1084,67,771,8,692
"468",2005,8,"American Eagle Airlines Inc.",5507.15238095238,1404,386,1521,5,2191
"469",2005,8,"ATA Airlines d/b/a ATA",1848.65,345,11,841,8,644
"470",2005,8,"Atlantic Southeast Airlines",4242.99166666667,1415,930,1377,1,520
"471",2005,8,"Comair Inc.",2811.76851851852,1054,849,857,2,50
"472",2005,8,"Continental Air Lines Inc.",4729.9014084507,973,255,2125,87,1290
"473",2005,8,"Delta Air Lines Inc.",8356.46153846154,2095,201,3223,6,2832
"474",2005,8,"ExpressJet Airlines Inc.",4557.57391304348,724,208,1892,30,1704
"475",2005,8,"Frontier Airlines Inc.",1084.58974358974,320,63,276,2,423
"476",2005,8,"Hawaiian Airlines Inc.",542.769230769231,382,1,66,3,90
"477",2005,8,"Independence Air",2686.04444444444,442,31,832,10,1371
"478",2005,8,"JetBlue Airways",3882.90322580645,668,189,1259,17,1749
"479",2005,8,"Northwest Airlines Inc.",5913.94782608696,3082,263,1144,6,1418
"480",2005,8,"SkyWest Airlines Inc.",2512.45045045045,1432,132,458,15,476
"481",2005,8,"Southwest Airlines Co.",13542.4333333333,2897,572,1895,42,8137
"482",2005,8,"United Air Lines Inc.",5072.925,1490,88,1496,2,1997
"483",2005,8,"US Airways Inc.",5746.07936507936,1352,225,1812,0,2358
"484",2005,9,"AirTran Airways Corporation",2345.0652173913,468,7,862,0,1009
"485",2005,9,"Alaska Airlines Inc.",2796.37777777778,1219,19,410,18,1130
"486",2005,9,"America West Airlines Inc.",1630,825,12,361,4,429
"487",2005,9,"American Airlines Inc.",5579.80952380952,1579,388,1895,4,1713
"488",2005,9,"American Eagle Airlines Inc.",3678.09523809524,996,196,1181,1,1304
"489",2005,9,"ATA Airlines d/b/a ATA",1496.11111111111,335,4,614,2,542
"490",2005,9,"Atlantic Southeast Airlines",1795.23770491803,1112,109,300,2,272
"491",2005,9,"Comair Inc.",1685.65740740741,696,409,542,1,39
"492",2005,9,"Continental Air Lines Inc.",2382.23611111111,558,129,1236,6,453
"493",2005,9,"Delta Air Lines Inc.",2602.97,941,14,1014,0,633
"494",2005,9,"ExpressJet Airlines Inc.",2326.15384615385,441,111,1015,5,755
"495",2005,9,"Frontier Airlines Inc.",449.48717948718,185,17,122,1,124
"496",2005,9,"Hawaiian Airlines Inc.",602.142857142857,403,90,21,0,88
"497",2005,9,"Independence Air",1140.71111111111,184,18,444,4,489
"498",2005,9,"JetBlue Airways",2173.8,396,23,1054,4,696
"499",2005,9,"Northwest Airlines Inc.",3696.4,1813,257,927,5,695
"500",2005,9,"SkyWest Airlines Inc.",1821.5775862069,961,96,405,8,351
"501",2005,9,"Southwest Airlines Co.",7942.06666666667,1820,178,1234,27,4684
"502",2005,9,"United Air Lines Inc.",4044.27848101266,1116,71,1431,0,1426
"503",2005,9,"US Airways Inc.",2790.6393442623,661,57,1074,0,999
"504",2005,10,"AirTran Airways Corporation",4988.8,624,4,1985,0,2376
"505",2005,10,"Alaska Airlines Inc.",2422.69565217391,983,35,482,15,908
"506",2005,10,"America West Airlines Inc.",2133.66,781,30,648,5,669
"507",2005,10,"American Airlines Inc.",5423.0843373494,1429,303,1998,3,1689
"508",2005,10,"American Eagle Airlines Inc.",3389.48598130841,946,174,1007,0,1263
"509",2005,10,"ATA Airlines d/b/a ATA",1752.11111111111,299,4,868,4,577
"510",2005,10,"Atlantic Southeast Airlines",2202.09756097561,1001,423,632,1,146
"511",2005,10,"Continental Air Lines Inc.",4309.01388888889,745,239,2430,7,889
"512",2005,10,"Delta Air Lines Inc.",3632.85858585859,994,40,1605,6,988
"513",2005,10,"ExpressJet Airlines Inc.",3842.65789473684,585,137,1889,3,1228
"514",2005,10,"Frontier Airlines Inc.",1480.21052631579,340,147,346,0,647
"515",2005,10,"Hawaiian Airlines Inc.",644.571428571429,501,2,0,4,137
"516",2005,10,"Independence Air",1649.18181818182,302,31,555,2,760
"517",2005,10,"JetBlue Airways",3693.29032258065,496,20,1780,22,1375
"518",2005,10,"SkyWest Airlines Inc.",1969.608,1022,156,349,6,437
"519",2005,10,"Southwest Airlines Co.",10661.6393442623,2268,287,1758,24,6325
"520",2005,10,"United Air Lines Inc.",4604.37179487179,1266,109,1567,0,1662
"521",2005,10,"US Airways Inc.",4667.01694915254,949,95,1899,0,1724
"522",2005,11,"AirTran Airways Corporation",4958.28260869565,640,17,1700,0,2602
"523",2005,11,"Alaska Airlines Inc.",2974.69565217391,1238,53,611,15,1057
"524",2005,11,"America West Airlines Inc.",1957.26530612245,905,32,485,6,529
"525",2005,11,"American Airlines Inc.",6475.68292682927,1654,237,2662,2,1921
"526",2005,11,"American Eagle Airlines Inc.",4418.80373831776,1193,199,1355,0,1672
"527",2005,11,"ATA Airlines d/b/a ATA",1678.6875,436,0,681,2,559
"528",2005,11,"Atlantic Southeast Airlines",2365.14516129032,938,427,867,1,132
"529",2005,11,"Comair Inc.",2557.64423076923,1151,531,828,1,46
"530",2005,11,"Continental Air Lines Inc.",3751.12857142857,690,122,2144,8,788
"531",2005,11,"Delta Air Lines Inc.",4822.3,1213,56,2059,2,1492
"532",2005,11,"ExpressJet Airlines Inc.",3394.48245614035,642,126,1510,5,1111
"533",2005,11,"Frontier Airlines Inc.",762.025641025641,272,11,213,0,266
"534",2005,11,"Hawaiian Airlines Inc.",474.142857142857,354,0,13,1,106
"535",2005,11,"Independence Air",1241.65789473684,198,22,498,2,522
"536",2005,11,"JetBlue Airways",3765.38709677419,620,39,1597,12,1498
"537",2005,11,"Northwest Airlines Inc.",3519.33944954128,1520,254,1066,2,677
"538",2005,11,"SkyWest Airlines Inc.",2823.95,1377,157,685,6,599
"539",2005,11,"Southwest Airlines Co.",8345.90163934426,2051,241,1141,28,4885
"540",2005,11,"United Air Lines Inc.",4956.41558441558,1252,109,1816,0,1780
"541",2005,11,"US Airways Inc.",3521.98305084746,819,61,1462,0,1180
"542",2005,12,"AirTran Airways Corporation",7305.41304347826,1271,61,2141,0,3832
"543",2005,12,"Alaska Airlines Inc.",4341.82608695652,1656,84,924,30,1647
"544",2005,12,"America West Airlines Inc.",2891.1568627451,1165,57,743,10,915
"545",2005,12,"American Airlines Inc.",9650.63953488372,2442,674,3230,27,3278
"546",2005,12,"American Eagle Airlines Inc.",6039.58558558559,1493,346,1709,3,2490
"547",2005,12,"Delta Air Lines Inc.",5353.70588235294,1458,179,1984,3,1730
"548",2005,12,"ExpressJet Airlines Inc.",4832.93965517241,976,252,1813,15,1778
"549",2005,12,"Frontier Airlines Inc.",2248.07894736842,761,16,964,0,507
"550",2005,12,"Hawaiian Airlines Inc.",760.785714285714,566,12,21,11,151
"551",2005,12,"Independence Air",1532.48648648649,260,44,669,28,531
"552",2005,12,"JetBlue Airways",7560.54838709677,1307,182,2390,66,3615
"553",2005,12,"Northwest Airlines Inc.",5068,2126,310,1555,8,1069
"554",2005,12,"SkyWest Airlines Inc.",5632.07317073171,2450,299,1552,12,1320
"555",2005,12,"Southwest Airlines Co.",12427.7049180328,2952,310,1686,41,7439
"556",2005,12,"United Air Lines Inc.",8900.43373493976,2651,237,2529,1,3482
"557",2005,12,"US Airways Inc.",4655.83333333333,1128,160,1807,0,1561
"558",2006,1,"AirTran Airways Corporation",6502.02173913043,729,25,2056,0,3691
"559",2006,1,"Alaska Airlines Inc.",3554.26086956522,1330,83,737,10,1395
"560",2006,1,"American Airlines Inc.",6552.83529411765,1796,422,2245,21,2069
"561",2006,1,"American Eagle Airlines Inc.",4160.81981981982,1063,212,1301,2,1583
"562",2006,1,"Comair Inc.",2231.33018867925,965,486,720,2,58
"563",2006,1,"Continental Air Lines Inc.",3870.29166666667,750,191,2019,14,897
"564",2006,1,"Delta Air Lines Inc.",5255.18,1373,196,1899,1,1785
"565",2006,1,"ExpressJet Airlines Inc.",2956.87288135593,557,178,1300,2,919
"566",2006,1,"Frontier Airlines Inc.",1159.65789473684,397,10,501,0,253
"567",2006,1,"Hawaiian Airlines Inc.",457.642857142857,330,3,63,1,62
"568",2006,1,"JetBlue Airways",5431,962,276,1875,8,2310
"569",2006,1,"Mesa Airlines Inc.",2485.44444444444,898,83,494,2,1009
"570",2006,1,"Northwest Airlines Inc.",2629.18918918919,1203,238,731,5,452
"571",2006,1,"SkyWest Airlines Inc.",3286.79338842975,1611,182,699,8,787
"572",2006,1,"Southwest Airlines Co.",8918.03225806452,2071,392,1265,22,5167
"573",2006,1,"United Air Lines Inc.",6065.84523809524,1838,134,1652,0,2441
"574",2006,1,"US Airways Inc.",4307.26582278481,1160,147,1541,5,1455
"575",2006,2,"AirTran Airways Corporation",5416.52173913043,580,38,1881,0,2918
"576",2006,2,"Alaska Airlines Inc.",3293.30434782609,1243,62,727,17,1243
"577",2006,2,"American Airlines Inc.",7454.55952380952,1903,533,2519,7,2492
"578",2006,2,"American Eagle Airlines Inc.",4274.79279279279,1020,231,1355,1,1668
"579",2006,2,"ATA Airlines d/b/a ATA",2575.41666666667,645,11,948,8,964
"580",2006,2,"Atlantic Southeast Airlines",2039.28787878788,827,367,768,2,75
"581",2006,2,"Continental Air Lines Inc.",4046.43055555556,826,178,2033,18,991
"582",2006,2,"Delta Air Lines Inc.",3943.62244897959,1021,118,1678,3,1123
"583",2006,2,"ExpressJet Airlines Inc.",3227.05982905983,578,124,1425,109,992
"584",2006,2,"Frontier Airlines Inc.",1853.86486486486,444,19,928,4,459
"585",2006,2,"Hawaiian Airlines Inc.",821.285714285714,585,1,6,0,229
"586",2006,2,"JetBlue Airways",7002.375,1448,705,1688,17,3145
"587",2006,2,"Mesa Airlines Inc.",1954.67213114754,709,93,279,5,868
"588",2006,2,"Northwest Airlines Inc.",3063.01834862385,1319,234,893,11,606
"589",2006,2,"SkyWest Airlines Inc.",3799.8606557377,1742,269,635,9,1146
"590",2006,2,"Southwest Airlines Co.",12201.4677419355,2631,408,1833,31,7298
"591",2006,2,"United Air Lines Inc.",5953.20238095238,1391,190,1876,1,2496
"592",2006,2,"US Airways Inc.",3958.82051282051,1150,111,1322,6,1370
"593",2006,3,"AirTran Airways Corporation",3928.5,574,16,1441,0,1898
"594",2006,3,"Alaska Airlines Inc.",3629.76086956522,1259,44,826,21,1479
"595",2006,3,"American Airlines Inc.",9686.49411764706,2326,684,3244,9,3423
"596",2006,3,"American Eagle Airlines Inc.",5515.72566371681,1250,352,1548,1,2365
"597",2006,3,"ATA Airlines d/b/a ATA",2572.58333333333,532,41,940,6,1054
"598",2006,3,"Comair Inc.",1559.79611650485,707,276,540,6,30
"599",2006,3,"Continental Air Lines Inc.",5312.50704225352,995,136,2612,55,1514
"600",2006,3,"Delta Air Lines Inc.",4010.60204081633,1145,81,1498,20,1267
"601",2006,3,"ExpressJet Airlines Inc.",4668.25,792,168,1820,23,1865
"602",2006,3,"Frontier Airlines Inc.",2322.62162162162,564,42,1120,4,593
"603",2006,3,"Hawaiian Airlines Inc.",1000.14285714286,555,43,4,0,398
"604",2006,3,"JetBlue Airways",3513.87878787879,699,43,1307,19,1447
"605",2006,3,"Mesa Airlines Inc.",2870.83760683761,899,103,439,7,1423
"606",2006,3,"Northwest Airlines Inc.",3540.5,1406,334,954,10,836
"607",2006,3,"SkyWest Airlines Inc.",5656.3984375,2047,279,1283,10,2036
"608",2006,3,"Southwest Airlines Co.",12036.7096774194,2796,408,1533,36,7264
"609",2006,3,"United Air Lines Inc.",8678.97619047619,1956,95,2700,0,3928
"610",2006,3,"US Airways Inc.",3817.12658227848,1205,58,1328,7,1219
"611",2006,4,"AirTran Airways Corporation",4220.52083333333,541,17,1373,0,2290
"612",2006,4,"Alaska Airlines Inc.",3082.19565217391,1072,8,655,13,1333
"613",2006,4,"Aloha Airlines Inc.",1969.45454545455,1029,5,127,3,805
"614",2006,4,"American Airlines Inc.",7531.03529411765,1995,328,2455,1,2751
"615",2006,4,"American Eagle Airlines Inc.",5109.39655172414,1265,246,1336,0,2262
"616",2006,4,"ATA Airlines d/b/a ATA",2040.5,337,8,886,7,802
